location_id,age_group_id,year_id,metric_name,measure_name,sex_id,mean,lower,upper,age_group_name,location_name
40,25,2021,rate,incidence,3,63.8773163,46.58333673,82.81104343,50-69,Turkmenistan
40,26,2021,rate,mortality,3,12.53415587,10.23652482,15.22078505,70+,Turkmenistan
40,26,2021,rate,incidence,3,56.97923217,43.99450202,73.16941725,70+,Turkmenistan
41,1,2021,rate,mortality,3,2.155019108,1.708045085,2.744728149,<5,Uzbekistan
41,1,2021,rate,incidence,3,13.73910944,11.26043104,18.02613447,<5,Uzbekistan
41,23,2021,rate,mortality,3,0.2835467,0.239976422,0.330119304,5 to 14,Uzbekistan
41,23,2021,rate,incidence,3,19.65394144,14.19706773,26.33932402,5 to 14,Uzbekistan
41,24,2021,rate,mortality,3,3.437061448,3.017345846,4.058413356,15-49,Uzbekistan
41,24,2021,rate,incidence,3,50.61377655,41.97096766,63.80622248,15-49,Uzbekistan
41,25,2021,rate,mortality,3,10.76961156,9.052675317,12.86768996,50-69,Uzbekistan
41,25,2021,rate,incidence,3,87.15001366,64.56792354,107.3637019,50-69,Uzbekistan
41,26,2021,rate,mortality,3,13.45193092,11.45388051,15.64700347,70+,Uzbekistan
41,26,2021,rate,incidence,3,122.614489,94.57260622,157.6359094,70+,Uzbekistan
43,1,2021,rate,mortality,3,0.354148426,0.272907091,0.511712303,<5,Albania
43,1,2021,rate,incidence,3,3.733698545,2.90872554,4.934842489,<5,Albania
43,23,2021,rate,mortality,3,0.032823131,0.024945136,0.04463341,5 to 14,Albania
43,23,2021,rate,incidence,3,3.364215639,2.277553063,4.674821414,5 to 14,Albania
43,24,2021,rate,mortality,3,0.409917566,0.269576938,0.634589609,15-49,Albania
43,24,2021,rate,incidence,3,10.39559567,8.509927906,13.16862448,15-49,Albania
43,25,2021,rate,mortality,3,1.234389489,0.75804016,2.042911474,50-69,Albania
43,25,2021,rate,incidence,3,17.73002638,13.34713106,22.86626512,50-69,Albania
43,26,2021,rate,mortality,3,6.891725458,4.574143298,10.67065209,70+,Albania
43,26,2021,rate,incidence,3,27.04962582,21.35686611,34.25952257,70+,Albania
44,1,2021,rate,mortality,3,0.184599892,0.140347245,0.247080269,<5,Bosnia and Herzegovina
44,1,2021,rate,incidence,3,3.834096235,3.034273262,4.89574283,<5,Bosnia and Herzegovina
44,23,2021,rate,mortality,3,0.077165633,0.060753315,0.097179942,5 to 14,Bosnia and Herzegovina
44,23,2021,rate,incidence,3,4.242623648,2.804728693,5.9973391,5 to 14,Bosnia and Herzegovina
44,24,2021,rate,mortality,3,0.783279993,0.56221214,1.020962713,15-49,Bosnia and Herzegovina
44,24,2021,rate,incidence,3,18.18393452,15.1276649,22.86921421,15-49,Bosnia and Herzegovina
44,25,2021,rate,mortality,3,3.73327107,2.900151207,4.8890051,50-69,Bosnia and Herzegovina
44,25,2021,rate,incidence,3,35.84230893,27.74492234,45.14073579,50-69,Bosnia and Herzegovina
44,26,2021,rate,mortality,3,16.33324704,13.33124215,19.43214164,70+,Bosnia and Herzegovina
44,26,2021,rate,incidence,3,55.22886102,44.66064608,67.41740258,70+,Bosnia and Herzegovina
45,1,2021,rate,mortality,3,0.075394872,0.061198905,0.089083417,<5,Bulgaria
45,1,2021,rate,incidence,3,4.555971782,3.389040251,5.96363555,<5,Bulgaria
45,23,2021,rate,mortality,3,0.013677744,0.011143459,0.017808863,5 to 14,Bulgaria
45,23,2021,rate,incidence,3,6.811266647,4.535303543,9.710388676,5 to 14,Bulgaria
45,24,2021,rate,mortality,3,0.472554233,0.404127902,0.535287721,15-49,Bulgaria
45,24,2021,rate,incidence,3,15.57505975,12.77279767,20.03257091,15-49,Bulgaria
45,25,2021,rate,mortality,3,1.866350802,1.608195388,2.180401999,50-69,Bulgaria
45,25,2021,rate,incidence,3,20.51218727,15.2418743,25.67536854,50-69,Bulgaria
45,26,2021,rate,mortality,3,3.395628265,3.080096308,3.746778994,70+,Bulgaria
45,26,2021,rate,incidence,3,18.82146947,15.12753999,23.13913247,70+,Bulgaria
46,1,2021,rate,mortality,3,0.075842687,0.060313668,0.092513125,<5,Croatia
46,1,2021,rate,incidence,3,2.173033489,1.628569923,2.820188387,<5,Croatia
46,23,2021,rate,mortality,3,0.02618888,0.017868253,0.038637277,5 to 14,Croatia
46,23,2021,rate,incidence,3,2.024729101,1.270040023,2.884504768,5 to 14,Croatia
46,24,2021,rate,mortality,3,0.302857131,0.260217138,0.345181049,15-49,Croatia
46,24,2021,rate,incidence,3,7.009255854,5.687319534,8.670801892,15-49,Croatia
46,25,2021,rate,mortality,3,1.35647837,1.167174353,1.552344739,50-69,Croatia
46,25,2021,rate,incidence,3,13.29528714,10.1827774,16.95971567,50-69,Croatia
46,26,2021,rate,mortality,3,5.182988239,4.470472145,5.942253047,70+,Croatia
46,26,2021,rate,incidence,3,19.48195178,15.55314397,24.04549515,70+,Croatia
47,1,2021,rate,mortality,3,0.015701063,0.012030115,0.020436865,<5,Czechia
47,1,2021,rate,incidence,3,1.393138312,1.056580185,1.899485103,<5,Czechia
47,23,2021,rate,mortality,3,0.010783396,0.00679031,0.016291097,5 to 14,Czechia
47,23,2021,rate,incidence,3,1.133660391,0.73345631,1.68251584,5 to 14,Czechia
47,24,2021,rate,mortality,3,0.109074744,0.093280625,0.126954862,15-49,Czechia
47,24,2021,rate,incidence,3,4.59498042,3.706007692,5.705282112,15-49,Czechia
47,25,2021,rate,mortality,3,0.354212866,0.302920144,0.410088233,50-69,Czechia
47,25,2021,rate,incidence,3,6.133353554,4.614601458,7.838254851,50-69,Czechia
47,26,2021,rate,mortality,3,1.164848429,1.044631792,1.274628244,70+,Czechia
47,26,2021,rate,incidence,3,6.915783445,5.40118869,8.569268176,70+,Czechia
48,1,2021,rate,mortality,3,0.058159825,0.045891761,0.073951757,<5,Hungary
48,1,2021,rate,incidence,3,1.70924986,1.299382344,2.203808516,<5,Hungary
48,23,2021,rate,mortality,3,0.025699555,0.016586723,0.037058038,5 to 14,Hungary
48,23,2021,rate,incidence,3,1.251365976,0.807229953,1.825168393,5 to 14,Hungary
48,24,2021,rate,mortality,3,0.230948385,0.196944788,0.267696503,15-49,Hungary
48,24,2021,rate,incidence,3,5.368531239,4.321058104,6.825993063,15-49,Hungary
48,25,2021,rate,mortality,3,1.021199896,0.883275172,1.162034766,50-69,Hungary
48,25,2021,rate,incidence,3,9.886706303,7.449661939,12.4657559,50-69,Hungary
48,26,2021,rate,mortality,3,1.941831698,1.6785745,2.201436877,70+,Hungary
48,26,2021,rate,incidence,3,9.799783189,7.685932232,12.20797646,70+,Hungary
49,1,2021,rate,mortality,3,0.073505492,0.056571039,0.095849843,<5,North Macedonia
49,1,2021,rate,incidence,3,2.591075271,2.02114021,3.29052881,<5,North Macedonia
49,23,2021,rate,mortality,3,0.0298348,0.021741867,0.039885736,5 to 14,North Macedonia
49,23,2021,rate,incidence,3,2.302296014,1.542793752,3.419106085,5 to 14,North Macedonia
49,24,2021,rate,mortality,3,0.426752954,0.317782927,0.610855738,15-49,North Macedonia
49,24,2021,rate,incidence,3,12.27621252,9.981766983,15.46947242,15-49,North Macedonia
49,25,2021,rate,mortality,3,2.167853117,1.578325157,3.121488093,50-69,North Macedonia
49,25,2021,rate,incidence,3,27.11709357,20.0246525,33.5743912,50-69,North Macedonia
49,26,2021,rate,mortality,3,8.464298103,6.494491199,10.64519369,70+,North Macedonia
49,26,2021,rate,incidence,3,35.72225662,27.61283268,45.06284141,70+,North Macedonia
50,1,2021,rate,mortality,3,0.055846057,0.039601957,0.075607485,<5,Montenegro
50,1,2021,rate,incidence,3,2.266416251,1.670293208,2.976670513,<5,Montenegro
50,23,2021,rate,mortality,3,0.021835654,0.014239075,0.034286332,5 to 14,Montenegro
50,23,2021,rate,incidence,3,1.749985519,1.12751461,2.464656553,5 to 14,Montenegro
50,24,2021,rate,mortality,3,0.360035137,0.26724482,0.491472125,15-49,Montenegro
50,24,2021,rate,incidence,3,9.152583994,7.460685487,11.78934554,15-49,Montenegro
50,25,2021,rate,mortality,3,1.612922122,1.249084708,2.222903933,50-69,Montenegro
50,25,2021,rate,incidence,3,16.90324513,12.43068703,21.52032402,50-69,Montenegro
50,26,2021,rate,mortality,3,4.949116223,3.826361024,6.18639927,70+,Montenegro
50,26,2021,rate,incidence,3,19.32517911,15.29303262,24.17303989,70+,Montenegro
51,1,2021,rate,mortality,3,0.016636055,0.012419182,0.023214401,<5,Poland
51,1,2021,rate,incidence,3,2.211294925,1.657149753,2.921554574,<5,Poland
51,23,2021,rate,mortality,3,0.004477776,0.003282097,0.006118925,5 to 14,Poland
51,23,2021,rate,incidence,3,1.956297302,1.204818852,3.010351609,5 to 14,Poland
51,24,2021,rate,mortality,3,0.524364055,0.480206167,0.577704666,15-49,Poland
51,24,2021,rate,incidence,3,12.17287513,9.624379609,15.66158437,15-49,Poland
51,25,2021,rate,mortality,3,1.982852633,1.793436426,2.171391504,50-69,Poland
51,25,2021,rate,incidence,3,24.12292624,17.57198792,31.71473272,50-69,Poland
51,26,2021,rate,mortality,3,3.277499278,2.966284135,3.485906967,70+,Poland
51,26,2021,rate,incidence,3,22.93422292,18.04004636,29.5096759,70+,Poland
52,1,2021,rate,mortality,3,1.115219876,0.933402133,1.323204677,<5,Romania
52,1,2021,rate,incidence,3,9.55612821,7.398104269,11.95709669,<5,Romania
52,23,2021,rate,mortality,3,0.101098207,0.071367858,0.13589277,5 to 14,Romania
52,23,2021,rate,incidence,3,12.36756481,8.191335813,17.59554707,5 to 14,Romania
52,24,2021,rate,mortality,3,2.682702971,2.293161639,3.106411528,15-49,Romania
52,24,2021,rate,incidence,3,48.6440208,39.01289594,61.38148549,15-49,Romania
52,25,2021,rate,mortality,3,7.080251343,6.026636524,8.255391778,50-69,Romania
52,25,2021,rate,incidence,3,57.93481389,42.32037294,74.47105156,50-69,Romania
52,26,2021,rate,mortality,3,8.749328615,7.629039562,9.73307317,70+,Romania
52,26,2021,rate,incidence,3,47.05291594,36.88762863,57.80935511,70+,Romania
53,1,2021,rate,mortality,3,0.108926882,0.086744619,0.134008012,<5,Serbia
53,1,2021,rate,incidence,3,2.290651552,1.789186156,2.99214947,<5,Serbia
53,23,2021,rate,mortality,3,0.074870675,0.053591204,0.099756709,5 to 14,Serbia
53,23,2021,rate,incidence,3,3.153662347,2.116311553,4.578335792,5 to 14,Serbia
53,24,2021,rate,mortality,3,0.519623902,0.430805993,0.642662575,15-49,Serbia
53,24,2021,rate,incidence,3,9.807269274,8.023384994,12.17845697,15-49,Serbia
53,25,2021,rate,mortality,3,1.981801267,1.523655662,2.445820433,50-69,Serbia
53,25,2021,rate,incidence,3,17.77887667,13.47762943,22.2490477,50-69,Serbia
53,26,2021,rate,mortality,3,5.254799483,3.876735234,6.875628139,70+,Serbia
53,26,2021,rate,incidence,3,22.67614378,17.92839973,28.30751068,70+,Serbia
54,1,2021,rate,mortality,3,0.047448348,0.036024194,0.060796629,<5,Slovakia
54,1,2021,rate,incidence,3,1.223860667,0.95500821,1.538977769,<5,Slovakia
54,23,2021,rate,mortality,3,0.005631943,0.00414022,0.007344903,5 to 14,Slovakia
54,23,2021,rate,incidence,3,0.605995798,0.394750171,0.912736677,5 to 14,Slovakia
54,24,2021,rate,mortality,3,0.208281728,0.159463943,0.273513061,15-49,Slovakia
54,24,2021,rate,incidence,3,4.8670781,3.991595943,6.080484672,15-49,Slovakia
54,25,2021,rate,mortality,3,0.884222347,0.657886512,1.16679127,50-69,Slovakia
54,25,2021,rate,incidence,3,8.925886547,6.801792923,11.37431264,50-69,Slovakia
54,26,2021,rate,mortality,3,2.314545378,1.869848969,2.947539847,70+,Slovakia
54,26,2021,rate,incidence,3,10.50257675,8.53450504,12.98387022,70+,Slovakia
55,1,2021,rate,mortality,3,0.010872514,0.008918271,0.013022887,<5,Slovenia
55,1,2021,rate,incidence,3,1.595569706,1.209057759,2.11632369,<5,Slovenia
55,23,2021,rate,mortality,3,0.006667322,0.004586269,0.009542441,5 to 14,Slovenia
55,23,2021,rate,incidence,3,1.463783434,0.966716337,2.209066014,5 to 14,Slovenia
55,24,2021,rate,mortality,3,0.078993667,0.068643005,0.090370291,15-49,Slovenia
55,24,2021,rate,incidence,3,4.580819712,3.711093396,5.636479403,15-49,Slovenia
55,25,2021,rate,mortality,3,0.368462489,0.316180084,0.416969923,50-69,Slovenia
55,25,2021,rate,incidence,3,7.441398088,5.653183245,9.43121944,50-69,Slovenia
55,26,2021,rate,mortality,3,1.560041909,1.323688093,1.728260349,70+,Slovenia
55,26,2021,rate,incidence,3,11.75850567,8.997992227,14.44664126,70+,Slovenia
57,1,2021,rate,mortality,3,0.178364206,0.140282839,0.238960146,<5,Belarus
57,1,2021,rate,incidence,3,3.369456959,2.556110293,4.383171915,<5,Belarus
57,23,2021,rate,mortality,3,0.029330249,0.023612341,0.03785477,5 to 14,Belarus
57,23,2021,rate,incidence,3,2.690667225,1.710860081,3.911811398,5 to 14,Belarus
57,24,2021,rate,mortality,3,2.07603571,1.657734688,2.455683261,15-49,Belarus
57,24,2021,rate,incidence,3,34.24097009,26.88514445,43.24064075,15-49,Belarus
57,25,2021,rate,mortality,3,5.007735532,4.031254106,6.117430997,50-69,Belarus
57,25,2021,rate,incidence,3,31.01076893,23.18788982,39.19107703,50-69,Belarus
57,26,2021,rate,mortality,3,3.000655459,2.544370133,3.487861872,70+,Belarus
57,26,2021,rate,incidence,3,21.44195843,16.8059419,26.98114213,70+,Belarus
58,1,2021,rate,mortality,3,0.138500408,0.108753999,0.186505809,<5,Estonia
58,1,2021,rate,incidence,3,3.235630734,2.554029782,4.124797756,<5,Estonia
58,23,2021,rate,mortality,3,0.031863983,0.02129571,0.04651973,5 to 14,Estonia
58,23,2021,rate,incidence,3,3.891365299,2.582797206,5.94744455,5 to 14,Estonia
58,24,2021,rate,mortality,3,1.668881577,1.275293725,2.229054735,15-49,Estonia
58,24,2021,rate,incidence,3,18.58719465,14.97506064,23.61248987,15-49,Estonia
58,25,2021,rate,mortality,3,3.141738414,2.748169434,3.619480148,50-69,Estonia
58,25,2021,rate,incidence,3,18.17725037,13.32890405,23.64228921,50-69,Estonia
58,26,2021,rate,mortality,3,2.736877789,2.411670932,3.153014939,70+,Estonia
58,26,2021,rate,incidence,3,14.11390995,11.29732738,17.531147,70+,Estonia
59,1,2021,rate,mortality,3,0.191218165,0.149726797,0.24661937,<5,Latvia
59,1,2021,rate,incidence,3,4.784414678,3.768453409,6.138077096,<5,Latvia
59,23,2021,rate,mortality,3,0.049696881,0.032428385,0.074774871,5 to 14,Latvia
59,23,2021,rate,incidence,3,5.852387606,3.91274774,8.556560334,5 to 14,Latvia
59,24,2021,rate,mortality,3,2.622068928,2.096532644,3.30986029,15-49,Latvia
59,24,2021,rate,incidence,3,37.26238491,30.07714432,46.52971802,15-49,Latvia
59,25,2021,rate,mortality,3,4.731789561,4.245914178,5.406177939,50-69,Latvia
59,25,2021,rate,incidence,3,30.05762051,22.10253434,37.94944832,50-69,Latvia
59,26,2021,rate,mortality,3,3.717339746,3.308885525,4.131248387,70+,Latvia
59,26,2021,rate,incidence,3,19.11674292,15.07260411,24.32764521,70+,Latvia
60,1,2021,rate,mortality,3,0.167885558,0.141767903,0.204647411,<5,Lithuania
60,1,2021,rate,incidence,3,5.996992651,4.662394061,8.003931221,<5,Lithuania
60,23,2021,rate,mortality,3,0.042146311,0.031705515,0.057725595,5 to 14,Lithuania
60,23,2021,rate,incidence,3,8.950970657,6.083551602,13.30175241,5 to 14,Lithuania
60,24,2021,rate,mortality,3,2.761333072,2.424858694,3.171252242,15-49,Lithuania
60,24,2021,rate,incidence,3,46.18208702,38.07666022,56.87918902,15-49,Lithuania
60,25,2021,rate,mortality,3,5.808012376,5.168204064,6.651012576,50-69,Lithuania
60,25,2021,rate,incidence,3,46.62255611,35.68643316,58.29553965,50-69,Lithuania
60,26,2021,rate,mortality,3,5.403306446,4.727136071,6.016650484,70+,Lithuania
60,26,2021,rate,incidence,3,28.63014922,22.73555827,35.8029624,70+,Lithuania
61,1,2021,rate,mortality,3,0.518679882,0.398485731,0.661712469,<5,Republic of Moldova
61,1,2021,rate,incidence,3,9.171590403,7.127571915,11.79518934,<5,Republic of Moldova
61,23,2021,rate,mortality,3,0.056292857,0.044405379,0.072341154,5 to 14,Republic of Moldova
61,23,2021,rate,incidence,3,13.82752528,9.718839183,20.2622373,5 to 14,Republic of Moldova
61,24,2021,rate,mortality,3,2.972099467,2.618981314,3.393305674,15-49,Republic of Moldova
61,24,2021,rate,incidence,3,83.86123767,66.5838831,103.2195953,15-49,Republic of Moldova
61,25,2021,rate,mortality,3,7.180882742,6.343405559,8.135545649,50-69,Republic of Moldova
61,25,2021,rate,incidence,3,69.97901336,54.5123818,89.96340358,50-69,Republic of Moldova
61,26,2021,rate,mortality,3,4.891745864,4.388826347,5.355019633,70+,Republic of Moldova
61,26,2021,rate,incidence,3,37.48125178,29.09339876,46.42575471,70+,Republic of Moldova
62,1,2021,rate,mortality,3,0.304875285,0.263428795,0.365443287,<5,Russian Federation
62,1,2021,rate,incidence,3,6.36877152,5.064344764,8.249161481,<5,Russian Federation
62,23,2021,rate,mortality,3,0.052339414,0.042502266,0.065076363,5 to 14,Russian Federation
62,23,2021,rate,incidence,3,12.35384791,7.972116414,18.16939127,5 to 14,Russian Federation
62,24,2021,rate,mortality,3,4.340866849,3.838166053,5.09539976,15-49,Russian Federation
62,24,2021,rate,incidence,3,109.2818909,84.68635365,137.9850873,15-49,Russian Federation
62,25,2021,rate,mortality,3,6.518793735,5.991303026,7.199216149,50-69,Russian Federation
62,25,2021,rate,incidence,3,67.12240932,49.12135027,91.36458334,50-69,Russian Federation
62,26,2021,rate,mortality,3,5.351346797,5.016458813,5.717647395,70+,Russian Federation
62,26,2021,rate,incidence,3,37.3823389,28.06847461,48.19391056,70+,Russian Federation
63,1,2021,rate,mortality,3,0.415064531,0.340878753,0.516588863,<5,Ukraine
63,1,2021,rate,incidence,3,6.473733061,5.02918777,8.717515578,<5,Ukraine
63,23,2021,rate,mortality,3,0.060291661,0.049062137,0.07386203,5 to 14,Ukraine
63,23,2021,rate,incidence,3,9.854780316,6.146643662,14.73675361,5 to 14,Ukraine
63,24,2021,rate,mortality,3,6.117756652,4.434187395,7.875939062,15-49,Ukraine
63,24,2021,rate,incidence,3,109.6130105,88.35668008,139.6100543,15-49,Ukraine
63,25,2021,rate,mortality,3,11.92201803,8.354387401,16.97612631,50-69,Ukraine
63,25,2021,rate,incidence,3,73.53922792,51.97815649,99.0905779,50-69,Ukraine
63,26,2021,rate,mortality,3,4.624531614,3.503817628,5.85862513,70+,Ukraine
63,26,2021,rate,incidence,3,40.23526825,29.70597044,51.57827816,70+,Ukraine
66,1,2021,rate,mortality,3,0.409898719,0.31307329,0.553003711,<5,Brunei Darussalam
66,1,2021,rate,incidence,3,3.709412139,2.861949421,4.73601167,<5,Brunei Darussalam
66,23,2021,rate,mortality,3,0.100243742,0.082766422,0.124789087,5 to 14,Brunei Darussalam
66,23,2021,rate,incidence,3,4.50718034,2.855077895,6.506667797,5 to 14,Brunei Darussalam
66,24,2021,rate,mortality,3,1.235802233,0.996146198,1.499037922,15-49,Brunei Darussalam
66,24,2021,rate,incidence,3,47.05802171,38.89004369,58.11044892,15-49,Brunei Darussalam
66,25,2021,rate,mortality,3,7.009200986,5.617859658,8.810051153,50-69,Brunei Darussalam
66,25,2021,rate,incidence,3,110.1813065,84.39527558,134.3949476,50-69,Brunei Darussalam
66,26,2021,rate,mortality,3,66.61866463,52.67545812,81.65441786,70+,Brunei Darussalam
66,26,2021,rate,incidence,3,279.7032345,211.1609126,355.8044995,70+,Brunei Darussalam
67,1,2021,rate,mortality,3,0.056378495,0.045200449,0.062606911,<5,Japan
67,1,2021,rate,incidence,3,0.591664787,0.440395733,0.771091735,<5,Japan
67,23,2021,rate,mortality,3,0.007945435,0.006239309,0.009078555,5 to 14,Japan
67,23,2021,rate,incidence,3,0.424111344,0.256602591,0.673903261,5 to 14,Japan
67,24,2021,rate,mortality,3,0.085281072,0.076337549,0.091855578,15-49,Japan
67,24,2021,rate,incidence,3,5.83964783,4.752619613,7.493698874,15-49,Japan
67,25,2021,rate,mortality,3,0.647006031,0.600354163,0.685685877,50-69,Japan
67,25,2021,rate,incidence,3,11.16940701,8.398440775,14.52324285,50-69,Japan
67,26,2021,rate,mortality,3,12.54409503,9.951367651,14.08907286,70+,Japan
67,26,2021,rate,incidence,3,31.21253401,25.47599755,39.13583873,70+,Japan
68,1,2021,rate,mortality,3,0.083624038,0.072872299,0.095386349,<5,Republic of Korea
68,1,2021,rate,incidence,3,1.617954244,1.185643974,2.058681872,<5,Republic of Korea
68,23,2021,rate,mortality,3,0.032637328,0.026660439,0.038076425,5 to 14,Republic of Korea
68,23,2021,rate,incidence,3,1.781323256,1.215611037,2.568378726,5 to 14,Republic of Korea
68,24,2021,rate,mortality,3,0.490300091,0.429054667,0.556465293,15-49,Republic of Korea
68,24,2021,rate,incidence,3,32.84074065,27.10016388,41.19827929,15-49,Republic of Korea
68,25,2021,rate,mortality,3,2.745928957,2.299885016,3.252460318,50-69,Republic of Korea
68,25,2021,rate,incidence,3,74.75816731,57.81003101,95.84159166,50-69,Republic of Korea
68,26,2021,rate,mortality,3,35.23437172,28.6409896,41.97457051,70+,Republic of Korea
68,26,2021,rate,incidence,3,180.6777893,143.9679469,220.5453079,70+,Republic of Korea
69,1,2021,rate,mortality,3,0.061249941,0.049564778,0.080720879,<5,Singapore
69,1,2021,rate,incidence,3,1.507245714,1.053938682,1.977534614,<5,Singapore
69,23,2021,rate,mortality,3,0.025783742,0.022041774,0.02969229,5 to 14,Singapore
69,23,2021,rate,incidence,3,1.552207301,1.068411993,2.250014696,5 to 14,Singapore
69,24,2021,rate,mortality,3,0.160504702,0.140417784,0.184189214,15-49,Singapore
69,24,2021,rate,incidence,3,29.48110272,23.98722082,37.60008417,15-49,Singapore
69,25,2021,rate,mortality,3,0.906618207,0.807950723,1.01707401,50-69,Singapore
69,25,2021,rate,incidence,3,50.6609951,38.86006453,63.83608462,50-69,Singapore
69,26,2021,rate,mortality,3,7.85364367,6.718274346,8.859887008,70+,Singapore
69,26,2021,rate,incidence,3,101.3802822,78.65339067,126.7146291,70+,Singapore
71,1,2021,rate,mortality,3,0.009229905,0.007766008,0.010734374,<5,Australia
71,1,2021,rate,incidence,3,1.92993085,1.454721916,2.535476927,<5,Australia
71,23,2021,rate,mortality,3,0.003119072,0.002590625,0.003856074,5 to 14,Australia
71,23,2021,rate,incidence,3,1.018875702,0.669097555,1.490683567,5 to 14,Australia
71,24,2021,rate,mortality,3,0.046448456,0.038600558,0.057038495,15-49,Australia
71,24,2021,rate,incidence,3,6.885432424,5.666267716,8.343278095,15-49,Australia
71,25,2021,rate,mortality,3,0.275337792,0.246684097,0.304808262,50-69,Australia
71,25,2021,rate,incidence,3,4.740576099,3.571942213,5.946671137,50-69,Australia
71,26,2021,rate,mortality,3,1.791511953,1.541106056,1.959697889,70+,Australia
71,26,2021,rate,incidence,3,6.824276125,5.495991003,8.445763045,70+,Australia
72,1,2021,rate,mortality,3,0.008427277,0.007127837,0.009727699,<5,New Zealand
72,1,2021,rate,incidence,3,3.036051717,2.301523703,4.018662093,<5,New Zealand
72,23,2021,rate,mortality,3,0.001524911,0.00129205,0.001834933,5 to 14,New Zealand
72,23,2021,rate,incidence,3,2.792335592,1.839462582,4.221045164,5 to 14,New Zealand
72,24,2021,rate,mortality,3,0.023748526,0.019304941,0.02977338,15-49,New Zealand
72,24,2021,rate,incidence,3,9.816120975,7.525079927,12.51374979,15-49,New Zealand
72,25,2021,rate,mortality,3,0.140183338,0.128731689,0.150064279,50-69,New Zealand
72,25,2021,rate,incidence,3,4.951567481,3.597638749,6.699380818,50-69,New Zealand
72,26,2021,rate,mortality,3,0.611353478,0.527198413,0.67417765,70+,New Zealand
72,26,2021,rate,incidence,3,5.29007046,3.997078292,6.864836155,70+,New Zealand
74,1,2021,rate,mortality,3,0.002629376,0.001786636,0.003520057,<5,Andorra
74,1,2021,rate,incidence,3,3.719792802,2.754863931,4.840984826,<5,Andorra
74,23,2021,rate,mortality,3,0.000569078,0.000438199,0.000707292,5 to 14,Andorra
74,23,2021,rate,incidence,3,1.028277946,0.57920755,1.734797453,5 to 14,Andorra
74,24,2021,rate,mortality,3,0.026679621,0.020023133,0.034510416,15-49,Andorra
74,24,2021,rate,incidence,3,5.155352499,3.99309612,6.455542572,15-49,Andorra
74,25,2021,rate,mortality,3,0.103158391,0.071504987,0.14058736,50-69,Andorra
74,25,2021,rate,incidence,3,7.238644036,5.184095566,9.479254324,50-69,Andorra
74,26,2021,rate,mortality,3,0.750310865,0.559228398,1.011259105,70+,Andorra
74,26,2021,rate,incidence,3,8.927886613,7.167485657,11.35760932,70+,Andorra
75,1,2021,rate,mortality,3,0.014821043,0.011391414,0.019684839,<5,Austria
75,1,2021,rate,incidence,3,2.393892705,1.774338879,3.313466326,<5,Austria
75,23,2021,rate,mortality,3,0.004903194,0.003715523,0.006620483,5 to 14,Austria
75,23,2021,rate,incidence,3,2.31429857,1.510032344,3.490936837,5 to 14,Austria
75,24,2021,rate,mortality,3,0.131907463,0.099771143,0.176798571,15-49,Austria
75,24,2021,rate,incidence,3,6.878353371,5.567686045,8.44161612,15-49,Austria
75,25,2021,rate,mortality,3,0.508145116,0.462404841,0.571350502,50-69,Austria
75,25,2021,rate,incidence,3,4.262819098,3.188439925,5.24363057,50-69,Austria
75,26,2021,rate,mortality,3,3.015989937,2.599186967,3.322192557,70+,Austria
75,26,2021,rate,incidence,3,5.916404074,4.879006341,7.413188169,70+,Austria
76,1,2021,rate,mortality,3,0.017480813,0.012590379,0.024517625,<5,Belgium
76,1,2021,rate,incidence,3,2.613108486,1.893460378,3.509171191,<5,Belgium
76,23,2021,rate,mortality,3,0.005775231,0.004436718,0.007645256,5 to 14,Belgium
76,23,2021,rate,incidence,3,2.888108108,1.916007143,4.282528185,5 to 14,Belgium
76,24,2021,rate,mortality,3,0.132096345,0.099181414,0.179099825,15-49,Belgium
76,24,2021,rate,incidence,3,8.82351396,6.985222395,10.90925283,15-49,Belgium
76,25,2021,rate,mortality,3,0.518051121,0.454041731,0.596023822,50-69,Belgium
76,25,2021,rate,incidence,3,4.541249747,3.423443682,5.674304738,50-69,Belgium
76,26,2021,rate,mortality,3,2.520623011,2.163350907,2.790696025,70+,Belgium
76,26,2021,rate,incidence,3,5.456009366,4.458312036,6.780732391,70+,Belgium
77,1,2021,rate,mortality,3,0.013022089,0.009495995,0.018488241,<5,Cyprus
77,1,2021,rate,incidence,3,1.695119247,1.279654792,2.24472271,<5,Cyprus
77,23,2021,rate,mortality,3,0.006014865,0.004417021,0.008377767,5 to 14,Cyprus
77,23,2021,rate,incidence,3,1.1727411,0.745271538,1.707956855,5 to 14,Cyprus
77,24,2021,rate,mortality,3,0.113548351,0.085829634,0.152336077,15-49,Cyprus
77,24,2021,rate,incidence,3,4.146734783,3.305155913,5.324687015,15-49,Cyprus
77,25,2021,rate,mortality,3,0.465695641,0.376203894,0.586139438,50-69,Cyprus
77,25,2021,rate,incidence,3,4.352495739,3.24871311,5.465881701,50-69,Cyprus
77,26,2021,rate,mortality,3,3.237335049,2.642321259,3.95853682,70+,Cyprus
77,26,2021,rate,incidence,3,9.802639125,7.925334934,12.16524537,70+,Cyprus
78,1,2021,rate,mortality,3,0.00589968,0.004465064,0.007871095,<5,Denmark
78,1,2021,rate,incidence,3,2.116520696,1.536352494,2.81916172,<5,Denmark
78,23,2021,rate,mortality,3,0.002311769,0.001995075,0.002776433,5 to 14,Denmark
78,23,2021,rate,incidence,3,1.940940781,1.268120627,2.884687568,5 to 14,Denmark
